2022-12-30	-0.005844	0.007457	0.011307	-0.007509	-0.941055	3680400.000000
2022-12-22	0.006535	0.007390	0.016850	0.005274	1.050018	3606000.000000
2022-12-15	-0.010676	0.003566	0.007975	-0.008313	-1.743423	5268300.000000
2022-12-08	0.003567	0.009506	0.014572	0.002670	0.584442	4274400.000000
2022-12-01	0.002792	0.008379	0.022158	0.001990	0.445770	5827800.000000
2022-11-23	-0.002503	0.010517	0.016771	0.003378	-0.396240	3221100.000000
2022-11-16	-0.007645	0.012145	0.033583	-0.002433	-1.158981	7358700.000000
2022-11-09	-0.006127	0.009914	0.023371	-0.000621	-0.901428	4573700.000000
2022-11-02	-0.016268	0.010331	0.017546	-0.007192	-2.367493	5345000.000000
2022-10-26	0.017955	0.017524	0.030192	0.015436	2.664658	4727900.000000
2022-10-19	-0.010166	0.010902	0.015440	-0.006481	-1.456161	3333300.000000
2022-10-12	-0.010812	0.020715	0.030948	0.008392	-1.500336	4528000.000000
2022-10-05	0.009437	0.016044	0.037590	0.013458	1.314011	4777900.000000
2022-09-28	0.020322	0.037768	0.045683	0.026254	2.824158	5226700.000000
2022-09-21	-0.010298	0.022512	0.033158	0.009132	-1.431702	5076100.000000
2022-09-14	0.007363	0.024490	0.033839	0.017864	1.000214	4673600.000000
2022-09-07	0.008140	0.019482	0.030525	0.003102	1.098297	4141700.000000
2022-08-30	-0.001179	0.015495	0.025639	0.013616	-0.156891	4337100.000000
2022-08-23	-0.009406	0.014764	0.023484	0.006044	-1.294403	3768100.000000
2022-08-16	0.001827	0.018488	0.031890	0.018273	0.254974	3852300.000000
2022-08-09	-0.000641	0.022249	0.033585	0.016436	-0.088257	3819700.000000
2022-08-02	0.001212	0.026760	0.038833	0.018906	0.166702	5197100.000000
2022-07-26	0.004327	0.026092	0.042452	0.020525	0.637390	4900600.000000
2022-07-19	0.001137	0.022710	0.024278	0.014528	0.166702	5647100.000000
2022-07-12	-0.005025	0.027772	0.038319	0.021458	-0.748062	5319500.000000
2022-07-05	0.000845	0.016601	0.030990	0.001610	0.126297	5478800.000000
2022-06-27	0.005251	0.004332	0.020415	0.002691	0.800003	5377300.000000
2022-06-17	-0.006252	-0.011139	0.002731	-0.014085	-0.869995	10425700.000000
2022-06-10	-0.015334	-0.007495	-0.005501	-0.022554	-2.229996	5464700.000000
2022-06-03	0.002862	0.000000	0.009949	0.000000	0.419998	4891300.000000
2022-05-26	-0.009147	-0.002172	0.007305	-0.010332	-1.389999	6659300.000000
2022-05-19	-0.004658	-0.008069	-0.000197	-0.020665	-0.709991	5994800.000000
2022-05-12	0.015333	0.009345	0.015728	-0.011911	2.329987	6914800.000000
2022-05-05	0.003892	0.007784	0.011412	-0.010225	0.589996	6869300.000000
2022-04-28	-0.008311	0.004695	0.005202	-0.020810	-1.309998	7465000.000000
2022-04-21	0.011615	0.001915	0.023484	-0.008615	1.820007	7903300.000000
2022-04-13	-0.049967	-0.013807	-0.013807	-0.064909	-8.360001	18312600.000000
2022-04-06	0.033531	0.006486	0.035734	0.002264	5.480011	8810800.000000
2022-03-30	0.009681	-0.002836	0.013380	-0.002836	1.570007	5151800.000000
2022-03-23	-0.009937	0.000000	0.007312	-0.010312	-1.589996	6300600.000000
2022-03-16	0.001091	0.003977	0.006030	-0.015140	0.169998	7178900.000000
2022-03-09	0.011485	0.007543	0.020116	0.004145	1.690002	5368900.000000
2022-03-02	0.012729	0.000068	0.024105	-0.003182	1.880005	8247200.000000
2022-02-23	0.008244	0.004534	0.019167	-0.001374	1.199997	9271000.000000
2022-02-15	0.012308	0.002448	0.017203	0.001399	1.759995	9530100.000000
2022-02-08	0.006876	-0.003508	0.007507	-0.008981	0.979996	7559500.000000
2022-02-01	0.000804	0.003506	0.006940	-0.006209	0.110001	7413900.000000
2022-01-25	0.007037	-0.005070	0.016344	-0.010366	0.929993	10296500.000000
2022-01-18	0.006698	-0.002650	0.015530	-0.004342	0.910004	12341900.000000
2022-01-10	0.011195	0.011875	0.025508	0.008055	1.494492	9794400.000000
2022-01-03	0.000148	0.010452	0.012616	-0.003727	0.019806	6839800.000000
2021-12-27	0.009918	0.011136	0.020929	0.010908	1.306458	4436800.000000
2021-12-17	-0.017074	0.003170	0.004550	-0.008101	-2.226898	12631100.000000
2021-12-10	0.010632	0.006877	0.025514	0.006877	1.306442	7059500.000000
2021-12-03	0.016942	0.017898	0.028791	0.011501	1.959656	6428100.000000
2021-11-26	-0.018119	0.001436	0.005694	-0.013720	-2.127922	5016700.000000
2021-11-18	-0.002386	0.010893	0.019159	0.004264	-0.277122	3160300.000000
2021-11-11	-0.001028	0.012021	0.016781	0.006396	-0.118767	3120900.000000
2021-11-04	-0.004338	0.010377	0.011666	-0.000280	-0.504761	4912200.000000
2021-10-28	0.011716	0.010284	0.024358	0.008513	1.256958	5193300.000000
2021-10-21	0.003228	0.010377	0.015410	-0.001366	0.346405	4811800.000000
2021-10-14	0.015667	0.017255	0.026960	0.015748	1.662758	7289500.000000
2021-10-07	0.014179	0.026929	0.045732	0.024871	1.515701	7842600.000000
2021-09-30	-0.008912	0.026009	0.037471	0.012667	-0.948524	7886400.000000
