2022-12-30	-0.005709	0.004903	0.005741	-0.012693	-0.476921	4266900.000000
2022-12-22	-0.015476	0.005152	0.005152	-0.023146	-1.301598	4491000.000000
2022-12-15	-0.014245	0.004725	0.006459	-0.011693	-1.232048	6469100.000000
2022-12-08	0.005511	0.006223	0.019558	0.001857	0.466988	4281700.000000
2022-12-01	0.001535	0.014777	0.021550	-0.001977	0.129166	5830700.000000
2022-11-23	0.014758	0.004716	0.022275	0.003513	1.227074	4259700.000000
2022-11-16	0.017006	0.013401	0.034020	0.013401	1.393867	8444900.000000
2022-11-09	-0.000894	0.015836	0.022427	0.008081	-0.069206	4940000.000000
2022-11-02	-0.005533	0.011441	0.039167	0.002589	-0.425079	7119000.000000
2022-10-26	-0.003427	0.011571	0.020505	0.004103	-0.257034	6247100.000000
2022-10-19	-0.018918	0.000520	0.003620	-0.022660	-1.403755	8579600.000000
2022-10-12	-0.043141	0.008644	0.015961	-0.033799	-3.242477	9715100.000000
2022-10-05	-0.012678	-0.001498	0.007418	-0.016522	-1.037994	5468700.000000
2022-09-28	0.015910	0.026667	0.035899	0.013692	1.275246	8713400.000000
2022-09-21	-0.020072	0.015230	0.020425	-0.008970	-1.700325	6706300.000000
2022-09-14	0.000225	0.005879	0.017377	0.002464	0.019768	7281500.000000
2022-09-07	0.032849	0.015507	0.046884	0.014350	2.837166	11366600.000000
2022-08-30	-0.015169	0.013663	0.015175	-0.009470	-1.304901	7394200.000000
2022-08-23	-0.006325	0.017280	0.017740	0.006029	-0.550919	3473600.000000
2022-08-16	-0.005165	0.011338	0.020386	0.008993	-0.462379	5250600.000000
2022-08-09	0.015996	0.024607	0.034943	0.019496	1.377304	5154000.000000
2022-08-02	0.004220	0.018026	0.033873	0.015166	0.354164	7664200.000000
2022-07-26	-0.013213	0.010954	0.011958	-0.006117	-1.052650	6740900.000000
2022-07-19	0.018320	0.024607	0.040344	0.021853	1.396980	6403800.000000
2022-07-12	-0.009048	0.014839	0.019248	0.001862	-0.718170	7553900.000000
2022-07-05	-0.017999	0.015720	0.018495	-0.021376	-1.426491	11278600.000000
2022-06-27	-0.001666	-0.003717	0.002051	-0.008459	-0.129997	6557200.000000
2022-06-17	-0.000847	-0.003245	0.026527	-0.003245	-0.060005	15919000.000000
2022-06-10	-0.018490	-0.010215	-0.005689	-0.020300	-1.429993	8598500.000000
2022-06-03	0.002165	-0.005476	0.005349	-0.009170	0.170006	9293500.000000
2022-05-26	0.003343	0.003476	0.012836	-0.000267	0.250000	9431300.000000
2022-05-19	-0.007606	0.001268	0.001268	-0.020704	-0.540001	9593500.000000
2022-05-12	-0.024074	-0.008689	0.004131	-0.042450	-1.689995	15364900.000000
2022-05-05	-0.016699	-0.004927	-0.001232	-0.025459	-1.220001	10382300.000000
2022-04-28	0.003003	0.003139	0.008735	-0.006824	0.220001	11325600.000000
2022-04-21	-0.065391	-0.014599	-0.006257	-0.067844	-5.330002	17712800.000000
2022-04-13	-0.004053	0.005722	0.007033	-0.009655	-0.339996	7858500.000000
2022-04-06	0.001853	-0.001853	0.002201	-0.010425	0.159996	7621900.000000
2022-03-30	0.010399	0.006027	0.013708	0.000118	0.879997	6829300.000000
2022-03-23	-0.003380	-0.004466	0.003018	-0.010139	-0.279999	6125800.000000
2022-03-16	0.006465	-0.001586	0.009270	-0.013906	0.529999	8261200.000000
2022-03-09	-0.019890	0.005247	0.006467	-0.022453	-1.629997	12710000.000000
2022-03-02	0.001420	-0.001937	0.004778	-0.012268	0.110001	6988700.000000
2022-02-23	-0.019789	0.011535	0.014261	-0.015723	-1.451958	7837100.000000
2022-02-15	0.002269	0.016410	0.026342	0.003123	0.169060	9102000.000000
2022-02-08	-0.002907	0.006469	0.019755	-0.000573	-0.218788	6758500.000000
2022-02-01	-0.011393	0.004509	0.022915	-0.021363	-0.885101	12082900.000000
2022-01-25	-0.083252	-0.040123	-0.015697	-0.081980	-6.782433	22925000.000000
2022-01-18	-0.023437	-0.008964	-0.006910	-0.024676	-1.939255	10848100.000000
2022-01-10	-0.024534	-0.001560	0.004957	-0.025532	-2.108330	11378700.000000
2022-01-03	-0.018209	0.006185	0.008662	-0.024834	-1.690636	7864400.000000
2021-12-27	0.006836	0.007201	0.012745	0.004762	0.616585	5410300.000000
2021-12-17	-0.013987	0.003031	0.006956	-0.010706	-1.282898	15335400.000000
2021-12-10	0.004115	0.006657	0.016610	0.004308	0.367958	4996700.000000
2021-12-03	-0.006658	0.011552	0.011552	-0.023963	-0.586754	11191000.000000
2021-11-26	-0.012843	0.002195	0.008306	-0.010027	-1.113831	4340700.000000
2021-11-18	-0.002051	0.009302	0.011143	-0.001054	-0.178215	5537400.000000
2021-11-11	0.001996	0.013193	0.013549	0.002524	0.168335	5370200.000000
2021-11-04	-0.005631	0.009044	0.011770	-0.014535	-0.475243	6594000.000000
