2022-12-30	0.010073	0.002250	0.019691	0.002250	1.091606	11799600.000000
2022-12-22	-0.020174	0.006110	0.008907	-0.029233	-2.163353	13213000.000000
2022-12-15	-0.009581	-0.003001	0.004950	-0.018430	-1.012207	15365100.000000
2022-12-08	0.007429	0.033264	0.038320	0.008278	0.764122	21128800.000000
2022-12-01	-0.004850	0.010410	0.014302	-0.002804	-0.535873	14398300.000000
2022-11-23	-0.004992	-0.008721	0.005665	-0.010662	-0.565643	11546700.000000
2022-11-16	-0.010690	0.001603	0.008843	-0.012348	-1.210678	13591000.000000
2022-11-09	-0.044737	0.007788	0.009391	-0.032577	-5.020638	19522800.000000
2022-11-02	-0.020552	0.012812	0.017532	-0.007793	-2.264221	20654200.000000
2022-10-26	0.011900	0.019453	0.034515	0.016958	1.240395	17383800.000000
2022-10-19	0.029663	0.020342	0.047954	0.020140	2.943466	20921700.000000
2022-10-12	0.004388	0.010624	0.025240	0.007826	0.423309	12635800.000000
2022-10-05	0.040412	0.020925	0.066134	0.019965	3.790100	34857700.000000
2022-09-28	0.036389	0.020309	0.057984	0.017940	3.071449	19543300.000000
2022-09-21	-0.016119	0.028224	0.031631	-0.001445	-1.466812	17332400.000000
2022-09-14	0.024546	0.024971	0.050225	0.024545	2.303574	22655700.000000
2022-09-07	-0.008531	-0.003022	0.011956	-0.012543	-0.797401	16274700.000000
2022-08-30	-0.038054	-0.002050	0.000588	-0.027820	-3.750717	17086800.000000
2022-08-23	0.042442	0.032447	0.063351	0.031367	3.927917	23764700.000000
2022-08-16	-0.009315	0.012616	0.022079	0.004474	-0.846611	14038200.000000
2022-08-09	0.018437	0.038361	0.056349	0.037208	1.598946	19083400.000000
2022-08-02	-0.004340	0.027957	0.033493	0.018512	-0.399734	16722500.000000
2022-07-26	-0.003890	0.038786	0.040496	0.014506	-0.341240	15141200.000000
2022-07-19	0.025203	0.029489	0.054505	0.027464	2.115677	18248900.000000
2022-07-12	-0.013312	0.003400	0.018611	-0.007618	-1.111465	21013000.000000
2022-07-05	-0.031297	0.011501	0.015719	-0.027511	-2.671417	34591100.000000
2022-06-27	0.024511	0.010472	0.036133	0.008861	2.129997	25478700.000000
2022-06-17	-0.057665	-0.004705	-0.000438	-0.062698	-5.269997	64610200.000000
2022-06-10	-0.018274	-0.003811	0.009968	-0.024822	-1.870003	30950500.000000
2022-06-03	0.014539	0.002355	0.020375	0.002355	1.419998	21038200.000000
2022-05-26	0.003531	0.003115	0.011734	-0.001038	0.339996	24314800.000000
2022-05-19	0.005405	-0.018202	0.018202	-0.018202	0.489998	24387400.000000
2022-05-12	-0.005646	-0.009679	-0.004724	-0.039060	-0.489998	29491500.000000
2022-05-05	-0.015158	0.003708	0.003817	-0.036096	-1.389999	41013400.000000
2022-04-28	0.030246	0.002836	0.041352	-0.006734	2.559998	33683800.000000
2022-04-21	-0.010573	0.011255	0.020919	-0.013301	-0.930000	29010900.000000
2022-04-13	0.014136	0.011799	0.017640	-0.004790	1.209999	19306800.000000
2022-04-06	0.011120	0.008340	0.023812	0.002538	0.919998	24768200.000000
